ts,co2,humidity,light_level,pir,temperature,co2_level,line_1_period_in,line_1_period_out,line_1_total_in,line_1_total_out,open_windows_all
2026-04-12 22:30:00,407.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-12 22:40:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-12 22:50:00,407.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-12 23:00:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-12 23:10:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-12 23:20:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-12 23:30:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-12 23:40:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-12 23:50:00,407.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 00:00:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 00:10:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 00:20:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 00:30:00,407.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 00:40:00,407.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 00:50:00,407.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 01:00:00,407.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 01:20:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 01:30:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 01:40:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 01:50:00,409.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 02:00:00,409.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 02:10:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 02:20:00,407.5,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 02:30:00,408.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 02:40:00,409.0,49.0,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 02:50:00,409.0,49.0,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 03:00:00,410.0,49.0,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 03:10:00,410.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 03:20:00,410.0,49.0,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 03:30:00,411.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 03:40:00,410.0,49.0,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 03:50:00,410.0,48.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 04:00:00,411.0,49.0,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 04:10:00,411.0,48.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 04:20:00,411.0,48.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 04:30:00,411.0,48.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 04:40:00,410.0,48.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 04:50:00,410.0,48.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 05:00:00,410.0,48.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 05:10:00,411.0,48.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-13 05:20:00,411.0,48.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 05:30:00,412.0,48.5,1.0,0,20.6,Low,0,0,0,0,0
2026-04-13 05:40:00,411.0,48.5,1.0,0,20.6,Low,0,0,0,0,0
2026-04-13 05:50:00,412.0,48.5,1.0,0,20.7,Low,0,0,0,0,0
2026-04-13 06:00:00,412.0,48.5,1.0,0,20.7,Low,0,0,0,0,0
2026-04-13 06:10:00,411.0,48.5,1.0,0,20.7,Low,0,0,0,0,0
2026-04-13 06:20:00,411.0,48.5,1.0,0,20.7,Low,0,0,0,0,0
2026-04-13 06:30:00,412.0,48.5,1.0,0,20.7,Low,0,0,0,0,0
2026-04-13 06:40:00,412.0,48.5,1.0,0,20.7,Low,0,0,0,0,0
2026-04-13 06:50:00,412.0,48.5,1.0,0,20.8,Low,0,0,0,0,0
2026-04-13 07:00:00,411.0,48.5,1.0,0,20.8,Low,0,0,0,0,0
2026-04-13 07:10:00,411.0,48.5,1.0,0,20.8,Low,0,0,0,0,0
2026-04-13 07:20:00,411.0,48.5,1.0,0,20.8,Low,0,0,0,0,0
2026-04-13 07:30:00,411.0,48.5,1.0,0,20.8,Low,0,0,0,0,0
2026-04-13 07:40:00,411.0,48.5,1.0,0,20.8,Low,0,0,0,0,0
2026-04-13 07:50:00,411.0,48.5,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 08:00:00,411.0,48.5,1.0,0,20.9,Low,0,0,0,0,0
2026-04-13 08:10:00,410.0,48.5,1.0,0,20.9,Low,0,0,0,0,0
2026-04-13 08:20:00,410.0,48.5,1.0,0,20.9,Low,0,0,0,0,0
2026-04-13 08:30:00,410.0,48.5,1.0,0,20.9,Low,0,0,0,0,0
2026-04-13 08:40:00,410.0,48.0,1.0,0,20.9,Low,0,0,0,0,0
2026-04-13 08:50:00,410.0,48.5,1.0,0,20.9,Low,0,0,0,0,0
2026-04-13 09:00:00,410.0,48.0,1.0,0,20.9,Low,0,0,0,0,0
2026-04-13 09:10:00,410.0,48.0,1.0,0,21.0,Low,0,0,0,0,0
2026-04-13 09:20:00,409.0,48.0,1.0,0,21.0,Low,0,0,0,0,0
2026-04-13 09:30:00,409.0,48.0,1.0,0,21.0,Low,0,0,0,0,0
2026-04-13 09:40:00,409.0,48.0,1.0,0,21.0,Low,0,0,0,0,0
2026-04-13 09:50:00,409.0,48.0,1.0,0,21.0,Low,0,0,0,0,0
2026-04-13 10:00:00,409.0,48.0,1.0,0,21.0,Low,0,0,0,0,0
2026-04-13 10:10:00,409.0,48.0,1.0,0,21.1,Low,0,0,0,0,0
2026-04-13 10:20:00,409.0,48.0,1.0,0,21.1,Low,0,0,0,0,0
2026-04-13 10:30:00,409.0,48.0,1.0,0,21.1,Low,0,0,0,0,0
2026-04-13 10:40:00,409.0,48.0,1.0,0,21.1,Low,0,0,0,0,0
2026-04-13 10:50:00,409.0,48.0,1.0,0,21.1,Low,0,0,0,0,0
2026-04-13 11:00:00,408.0,48.0,1.0,0,21.0,Low,0,0,0,0,0
2026-04-13 11:10:00,408.0,48.0,0.0,0,21.1,Low,0,0,0,0,0
2026-04-13 11:20:00,408.0,48.0,0.0,0,21.1,Low,0,0,0,0,0
2026-04-13 11:30:00,408.0,48.0,0.0,0,21.0,Low,0,0,0,0,0
2026-04-13 11:40:00,407.0,48.0,0.0,0,21.0,Low,0,0,0,0,0
2026-04-13 11:50:00,406.0,48.0,0.0,0,21.0,Low,0,0,0,0,0
2026-04-13 12:00:00,406.0,48.0,0.0,0,21.0,Low,0,0,0,0,0
2026-04-13 12:10:00,406.0,48.0,0.0,0,21.0,Low,0,0,0,0,0
2026-04-13 12:20:00,406.0,48.0,0.0,0,21.0,Low,0,0,0,0,0
2026-04-13 12:30:00,405.0,48.0,0.0,0,21.0,Low,0,0,0,0,0
2026-04-13 12:40:00,405.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 12:50:00,405.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 13:00:00,404.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 13:10:00,403.0,48.0,0.0,0,21.0,Low,0,0,0,0,0
2026-04-13 13:20:00,403.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 13:30:00,402.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 13:40:00,403.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 13:50:00,403.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 14:00:00,402.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 14:10:00,402.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 14:20:00,403.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 14:30:00,404.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 14:40:00,403.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 14:50:00,403.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 15:10:00,402.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 15:20:00,402.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 15:30:00,400.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 15:40:00,401.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 15:50:00,400.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 16:00:00,400.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 16:10:00,400.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 16:20:00,400.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 16:30:00,399.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 16:40:00,399.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 16:50:00,399.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 17:00:00,400.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 17:10:00,400.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 17:20:00,400.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 17:30:00,400.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 17:40:00,400.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 17:50:00,399.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 18:00:00,399.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 18:10:00,399.0,48.0,0.0,0,20.9,Low,0,0,0,0,0
2026-04-13 18:20:00,398.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 18:30:00,398.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 18:40:00,398.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 18:50:00,398.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 19:00:00,398.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 19:10:00,398.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 19:20:00,398.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 19:30:00,397.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 19:40:00,398.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 19:50:00,398.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 20:00:00,398.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 20:10:00,399.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 20:20:00,399.0,49.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 20:30:00,398.0,49.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 20:40:00,399.0,49.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 20:50:00,400.0,49.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 21:00:00,400.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 21:10:00,400.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 21:20:00,402.0,48.5,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 21:30:00,402.0,48.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 21:40:00,402.0,48.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 21:50:00,403.0,48.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 22:00:00,404.0,48.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 22:10:00,404.0,48.0,0.0,0,20.8,Low,0,0,0,0,0
2026-04-13 22:20:00,404.0,48.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 22:30:00,404.0,48.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 22:40:00,405.0,47.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 22:50:00,405.0,47.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 23:00:00,407.0,47.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 23:10:00,407.0,47.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 23:20:00,408.0,47.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 23:30:00,408.0,47.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-13 23:40:00,409.0,47.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 00:00:00,412.0,47.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 00:10:00,413.0,46.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 00:20:00,414.0,46.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 00:30:00,414.0,46.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 00:40:00,414.0,46.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 00:50:00,414.0,46.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 01:00:00,412.0,46.75,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 01:10:00,414.0,46.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 01:20:00,415.0,46.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 01:30:00,415.0,46.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 01:40:00,415.0,46.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 01:50:00,415.0,46.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 02:00:00,415.0,46.0,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 02:10:00,415.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 02:20:00,416.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 02:30:00,416.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 02:40:00,416.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 02:50:00,417.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 03:00:00,417.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 03:10:00,417.0,45.0,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 03:20:00,418.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 03:30:00,417.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 03:40:00,417.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 03:50:00,417.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 04:00:00,417.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 04:10:00,417.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 04:20:00,416.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 04:30:00,415.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 04:40:00,416.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 04:50:00,416.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 05:00:00,416.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 05:10:00,415.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 05:20:00,416.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 05:30:00,416.0,45.5,0.0,0,20.7,Low,0,0,0,0,0
2026-04-14 05:40:00,416.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 05:50:00,417.0,45.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-14 06:00:00,417.0,45.0,0.0,0,20.6,Low,1,1,1,1,1
2026-04-14 06:10:00,419.0,45.0,0.0,0,20.7,Low,2,2,3,3,0
2026-04-14 06:20:00,423.0,45.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 06:30:00,426.0,45.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 06:40:00,428.0,45.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 06:50:00,428.0,45.0,1.0,0,20.7,Low,0,0,3,3,0
2026-04-14 07:00:00,430.0,45.0,1.0,0,20.7,Low,0,0,3,3,0
2026-04-14 07:10:00,432.0,45.0,1.0,0,20.7,Low,0,0,3,3,0
2026-04-14 07:20:00,432.0,44.5,1.0,0,20.7,Low,0,0,3,3,0
2026-04-14 07:30:00,431.0,44.5,1.0,0,20.7,Low,0,0,3,3,0
2026-04-14 07:40:00,432.0,44.5,1.0,0,20.8,Low,0,0,3,3,0
2026-04-14 07:50:00,432.0,44.0,1.0,0,20.8,Low,0,0,3,3,0
2026-04-14 08:00:00,431.0,44.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 08:20:00,431.0,43.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 08:30:00,431.0,42.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 08:40:00,430.0,43.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 08:50:00,430.0,43.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 09:00:00,429.0,44.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 09:10:00,429.0,44.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 09:20:00,429.0,44.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 09:30:00,429.0,44.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 09:40:00,428.0,44.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 09:50:00,427.0,44.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 10:00:00,427.0,44.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 10:10:00,427.0,44.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 10:20:00,427.0,44.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 10:30:00,426.0,44.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 10:40:00,425.0,44.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 10:50:00,424.0,44.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 11:00:00,424.0,44.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 11:10:00,424.0,44.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 11:20:00,423.0,44.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 11:30:00,424.0,44.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 11:40:00,420.0,45.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 11:50:00,419.0,45.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 12:00:00,418.0,45.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 12:10:00,418.0,45.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 12:20:00,419.0,45.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 12:30:00,419.0,45.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 12:40:00,417.0,45.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 12:50:00,417.0,45.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 13:00:00,417.0,45.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 13:10:00,417.0,45.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 13:20:00,418.0,45.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 13:30:00,419.0,45.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 13:40:00,418.0,45.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 13:50:00,417.0,46.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 14:00:00,417.0,46.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 14:10:00,414.0,46.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 14:20:00,411.0,46.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 14:30:00,409.0,46.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 14:40:00,410.0,46.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 14:50:00,411.0,46.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 15:00:00,411.0,46.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 15:10:00,410.0,46.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 15:20:00,411.0,46.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 15:30:00,411.0,46.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 15:40:00,410.0,46.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 16:00:00,411.0,46.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 16:10:00,411.0,46.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 16:20:00,411.0,46.5,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 16:30:00,412.0,46.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 16:40:00,411.0,47.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 16:50:00,411.0,47.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 17:00:00,410.5,46.75,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 17:10:00,409.0,47.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 17:20:00,410.0,47.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 17:30:00,410.0,47.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 17:40:00,410.0,47.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 17:50:00,409.0,47.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 18:00:00,410.0,47.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 18:10:00,410.0,48.0,0.0,0,20.8,Low,0,0,3,3,0
2026-04-14 18:20:00,410.0,48.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 18:30:00,409.0,48.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 18:40:00,408.0,48.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 18:50:00,408.0,48.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 19:00:00,409.0,48.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 19:10:00,408.0,48.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 19:20:00,408.0,48.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 19:30:00,408.0,48.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 19:40:00,407.0,48.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 19:50:00,407.0,48.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 20:00:00,408.0,48.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 20:10:00,407.0,48.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 20:20:00,407.0,48.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 20:30:00,407.0,48.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 20:40:00,408.0,49.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 20:50:00,408.0,49.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 21:00:00,408.0,49.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 21:10:00,408.0,49.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 21:20:00,409.0,49.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 21:30:00,409.0,49.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 21:40:00,409.0,50.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 21:50:00,409.0,50.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 22:00:00,410.0,50.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 22:10:00,410.0,50.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 22:20:00,410.0,50.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 22:30:00,410.0,50.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 22:40:00,410.0,50.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 22:50:00,409.0,50.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-14 23:00:00,410.0,50.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-14 23:10:00,409.0,50.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 23:20:00,410.0,51.0,0.0,0,20.6,Low,0,0,3,3,0
2026-04-14 23:30:00,410.0,51.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-14 23:40:00,410.0,51.0,0.0,0,20.6,Low,0,0,3,3,0
2026-04-14 23:50:00,410.0,51.0,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 00:00:00,410.0,51.0,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 00:10:00,411.0,51.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-15 00:20:00,411.0,51.0,0.0,0,20.7,Low,0,0,3,3,0
2026-04-15 00:30:00,412.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 00:40:00,411.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 00:50:00,412.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 01:00:00,412.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 01:10:00,412.0,51.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-15 01:20:00,413.0,51.5,0.0,0,20.7,Low,0,0,3,3,0
2026-04-15 01:30:00,415.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 01:40:00,414.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 01:50:00,415.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 02:00:00,415.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 02:10:00,415.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 02:20:00,415.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 02:30:00,416.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 02:40:00,417.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 02:50:00,417.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 03:00:00,417.0,51.5,0.0,0,20.6,Low,0,0,3,3,0
2026-04-15 03:10:00,417.0,51.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-15 03:20:00,418.0,51.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-15 03:30:00,417.0,51.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-15 03:40:00,418.0,51.5,0.0,0,20.6,Low,0,0,0,0,0
2026-04-15 03:50:00,417.0,51.5,0.0,0,20.6,Low,0,0,0,0,0
